fpr,tpr
0.0,0.0
3.695778312433707e-06,0.0
3.695778312433707e-06,0.00045613501596472556
7.391556624867414e-06,0.00045613501596472556
7.391556624867414e-06,0.0005321575186255132
1.108733493730112e-05,0.0005321575186255132
1.108733493730112e-05,0.0006081800212863008
1.8478891562168536e-05,0.0006081800212863008
1.8478891562168536e-05,0.000760225026607876
2.9566226499469657e-05,0.000760225026607876
2.9566226499469657e-05,0.0009882925345902386
3.3262004811903366e-05,0.0009882925345902386
3.3262004811903366e-05,0.001140337539911814
3.695778312433707e-05,0.001140337539911814
3.695778312433707e-05,0.0012163600425726016
4.065356143677078e-05,0.0012163600425726016
4.065356143677078e-05,0.0012923825452333892
5.913245299893931e-05,0.0012923825452333892
5.913245299893931e-05,0.0014444275505549643
6.282823131137301e-05,0.0014444275505549643
6.282823131137301e-05,0.0018245400638589023
6.652400962380673e-05,0.0018245400638589023
6.652400962380673e-05,0.001976585069180477
7.021978793624044e-05,0.001976585069180477
7.021978793624044e-05,0.0026607875931275657
7.761134456110785e-05,0.0026607875931275657
7.761134456110785e-05,0.0027368100957883535
8.869867949840897e-05,0.0027368100957883535
8.869867949840897e-05,0.0028888551011099287
0.00010348179274814379,0.0028888551011099287
0.00010348179274814379,0.002964877603770716
0.00010717757106057751,0.002964877603770716
0.00010717757106057751,0.003040900106431504
0.00011087334937301121,0.003040900106431504
0.00011087334937301121,0.003116922609092291
0.00011456912768544492,0.003116922609092291
0.00011456912768544492,0.003192945111753079
0.00011826490599787863,0.003192945111753079
0.00011826490599787863,0.0032689676144138664
0.00012196068431031233,0.0032689676144138664
0.00012196068431031233,0.0034970351223962293
0.00012565646262274602,0.0034970351223962293
0.00012565646262274602,0.0035730576250570167
0.00013304801924761346,0.0035730576250570167
0.00013304801924761346,0.0036490801277178045
0.00013674379756004715,0.0036490801277178045
0.00013674379756004715,0.0038011251330393797
0.00014043957587248087,0.0038011251330393797
0.00014043957587248087,0.003953170138360954
0.00015152691080978198,0.003953170138360954
0.00015152691080978198,0.004029192641021743
0.0001589184674346494,0.004029192641021743
0.0001589184674346494,0.00410521514368253
0.0001626142457470831,0.00410521514368253
0.0001626142457470831,0.004181237646343317
0.0001663100240595168,0.004181237646343317
0.0001663100240595168,0.004789417667629618
0.00017000580237195052,0.004789417667629618
0.00017000580237195052,0.005017485175611981
0.00017370158068438424,0.005017485175611981
0.00017370158068438424,0.005093507678272768
0.00017739735899681793,0.005093507678272768
0.00017739735899681793,0.005473620191576707
0.00018109313730925165,0.005473620191576707
0.00018109313730925165,0.005625665196898282
0.00018478891562168534,0.005625665196898282
0.00018478891562168534,0.005701687699559069
0.00018848469393411906,0.005701687699559069
0.00018848469393411906,0.005777710202219857
0.00019218047224655276,0.005777710202219857
0.00019218047224655276,0.00600577771020222
0.00019957202887142017,0.00600577771020222
0.00019957202887142017,0.006081800212863008
0.00020326780718385389,0.006081800212863008
0.00020326780718385389,0.006157822715523795
0.0002106593638087213,0.006157822715523795
0.0002106593638087213,0.006233845218184582
0.00021435514212115502,0.006233845218184582
0.00021435514212115502,0.006613957731488521
0.00022544247705845612,0.006613957731488521
0.00022544247705845612,0.006689980234149308
0.00023283403368332353,0.006689980234149308
0.00023283403368332353,0.006918047742131671
0.00023652981199575725,0.006918047742131671
0.00023652981199575725,0.006994070244792459
0.00024392136862062466,0.006994070244792459
0.00024392136862062466,0.007146115250114033
0.0002476171469330584,0.007146115250114033
0.0002476171469330584,0.007222137752774822
0.00025131292524549205,0.007222137752774822
0.00025131292524549205,0.007374182758096396
0.0002734875951200943,0.007374182758096396
0.0002734875951200943,0.007450205260757184
0.00027718337343252803,0.007450205260757184
0.00027718337343252803,0.007602250266078759
0.0002845749300573954,0.007602250266078759
0.0002845749300573954,0.007754295271400334
0.00028827070836982913,0.007754295271400334
0.00028827070836982913,0.007830317774061122
0.00029196648668226285,0.007830317774061122
0.00029196648668226285,0.007982362779382697
0.00029566226499469657,0.007982362779382697
0.00029566226499469657,0.008058385282043485
0.00030305382161956396,0.008058385282043485
0.00030305382161956396,0.008134407784704272
0.0003067495999319977,0.008134407784704272
0.0003067495999319977,0.008286452790025848
0.0003104453782444314,0.008286452790025848
0.0003104453782444314,0.008362475292686635
0.0003141411565568651,0.008362475292686635
0.0003141411565568651,0.008514520298008211
0.0003215327131817325,0.008514520298008211
0.0003215327131817325,0.008590542800668998
0.00035109893968120215,0.008590542800668998
0.00035109893968120215,0.008742587805990572
0.0003584904963060696,0.008742587805990572
0.0003584904963060696,0.008894632811312149
0.0003621862746185033,0.008894632811312149
0.0003621862746185033,0.008970655313972935
0.0003695778312433707,0.008970655313972935
0.0003695778312433707,0.009122700319294512
0.0003769693878682381,0.009122700319294512
0.0003769693878682381,0.009198722821955298
0.00039175250111797295,0.009198722821955298
0.00039175250111797295,0.009274745324616087
0.00040283983605527405,0.009274745324616087
0.00040283983605527405,0.009426790329937661
0.0004213187276174426,0.009426790329937661
0.0004213187276174426,0.009730880340580813
0.00042871028424231003,0.009730880340580813
0.00042871028424231003,0.009806902843241599
0.00043979761917961114,0.009806902843241599
0.00043979761917961114,0.009958947848563174
0.00044349339749204486,0.009958947848563174
0.00044349339749204486,0.010034970351223962
0.0004471891758044785,0.010034970351223962
0.0004471891758044785,0.010187015356545537
0.00045088495411691224,0.010187015356545537
0.00045088495411691224,0.010339060361867113
0.0004693638456790808,0.010339060361867113
0.0004693638456790808,0.010491105367188688
0.000491538515553683,0.010491105367188688
0.000491538515553683,0.010795195377831837
0.0004952342938661168,0.010795195377831837
0.0004952342938661168,0.010871217880492626
0.0005026258504909841,0.010871217880492626
0.0005026258504909841,0.010947240383153414
0.0005063216288034179,0.010947240383153414
0.0005063216288034179,0.0110232628858142
0.0005100174071158515,0.0110232628858142
0.0005100174071158515,0.011099285388474989
0.000517408963740719,0.011099285388474989
0.000517408963740719,0.011175307891135777
0.0005321920769904539,0.011175307891135777
0.0005321920769904539,0.011403375399118138
0.0005358878553028875,0.011403375399118138
0.0005358878553028875,0.011479397901778926
0.000543279411927755,0.011479397901778926
0.000543279411927755,0.011555420404439715
0.0005506709685526224,0.011555420404439715
0.0005506709685526224,0.011631442907100501
0.0005543667468650561,0.011631442907100501
0.0005543667468650561,0.011783487912422078
0.0005580625251774897,0.011783487912422078
0.0005580625251774897,0.011859510415082864
0.0005617583034899235,0.011859510415082864
0.0005617583034899235,0.01201155542040444
0.0005765414167396583,0.01201155542040444
0.0005765414167396583,0.012239622928386802
0.000580237195052092,0.012239622928386802
0.000580237195052092,0.012543712939029953
0.0005839329733645257,0.012543712939029953
0.0005839329733645257,0.012695757944351528
0.0005876287516769594,0.012695757944351528
0.0005876287516769594,0.012771780447012316
0.0005987160866142606,0.012771780447012316
0.0005987160866142606,0.012847802949673102
0.0006134991998639954,0.012847802949673102
0.0006134991998639954,0.013227915462977042
0.000617194978176429,0.013227915462977042
0.000617194978176429,0.013379960468298617
0.0006208907564888628,0.013379960468298617
0.0006208907564888628,0.013455982970959403
0.0006356738697385976,0.013455982970959403
0.0006356738697385976,0.01360802797628098
0.0006393696480510313,0.01360802797628098
0.0006393696480510313,0.013684050478941766
0.0006467612046758988,0.013684050478941766
0.0006467612046758988,0.013760072981602554
0.0006578485396131999,0.013760072981602554
0.0006578485396131999,0.013988140489584917
0.0006652400962380672,0.013988140489584917
0.0006652400962380672,0.014064162992245706
0.0006726316528629346,0.014064162992245706
0.0006726316528629346,0.014292230500228067
0.0006763274311753684,0.014292230500228067
0.0006763274311753684,0.014368253002888855
0.0006800232094878021,0.014368253002888855
0.0006800232094878021,0.015052455526835944
0.0006837189878002357,0.015052455526835944
0.0006837189878002357,0.01512847802949673
0.0006874147661126695,0.01512847802949673
0.0006874147661126695,0.015356545537479093
0.0006911105444251032,0.015356545537479093
0.0006911105444251032,0.015508590542800668
0.000694806322737537,0.015508590542800668
0.000694806322737537,0.015584613045461456
0.0006985021010499706,0.015584613045461456
0.0006985021010499706,0.01573665805078303
0.0007095894359872717,0.01573665805078303
0.0007095894359872717,0.01604074806142618
0.0007132852142997054,0.01604074806142618
0.0007132852142997054,0.01611677056408697
0.0007169809926121392,0.01611677056408697
0.0007169809926121392,0.01642086057473012
0.0007243725492370066,0.01642086057473012
0.0007243725492370066,0.016496883077390907
0.0007280683275494403,0.016496883077390907
0.0007280683275494403,0.01672495058537327
0.0007354598841743077,0.01672495058537327
0.0007354598841743077,0.01680097308803406
0.0007391556624867414,0.01680097308803406
0.0007391556624867414,0.017029040596016422
0.0007428514407991751,0.017029040596016422
0.0007428514407991751,0.01710506309867721
0.0007465472191116088,0.01710506309867721
0.0007465472191116088,0.017181085601337995
0.0007539387757364763,0.017181085601337995
0.0007539387757364763,0.017257108103998782
0.0007576345540489099,0.017257108103998782
0.0007576345540489099,0.017485175611981145
0.0007613303323613437,0.017485175611981145
0.0007613303323613437,0.01763722061730272
0.0007650261106737774,0.01763722061730272
0.0007650261106737774,0.01801733313060666
0.0007798092239235121,0.01801733313060666
0.0007798092239235121,0.018093355633267447
0.0007872007805483796,0.018093355633267447
0.0007872007805483796,0.018397445643910597
0.0007908965588608133,0.018397445643910597
0.0007908965588608133,0.018701535654553746
0.000794592337173247,0.018701535654553746
0.000794592337173247,0.018853580659875323
0.0007982881154856807,0.018853580659875323
0.0007982881154856807,0.019081648167857686
0.0008019838937981144,0.019081648167857686
0.0008019838937981144,0.019157670670518472
0.000820462785360283,0.019157670670518472
0.000820462785360283,0.01930971567584005
0.0008241585636727166,0.01930971567584005
0.0008241585636727166,0.019461760681161625
0.0008315501202975841,0.019461760681161625
0.0008315501202975841,0.01953778318382241
0.0008389416769224515,0.01953778318382241
0.0008389416769224515,0.019689828189143988
0.0008500290118597526,0.019689828189143988
0.0008500290118597526,0.019765850691804775
0.0008537247901721863,0.019765850691804775
0.0008537247901721863,0.020069940702447924
0.0008574205684846201,0.020069940702447924
0.0008574205684846201,0.02014596320510871
0.0008611163467970537,0.02014596320510871
0.0008611163467970537,0.020298008210430287
0.0008648121251094874,0.020298008210430287
