recall,precision
0.9987900550329808,0.9682765509830334
0.9987822489364193,0.9682763109103155
0.998774442839858,0.9682760708339639
0.9987666367432965,0.9682758307539787
0.9987588306467351,0.9682755906703597
0.9987510245501737,0.9682753505831069
0.9987432184536122,0.9682751104922201
0.9987354123570509,0.9682748703976993
0.9987276062604894,0.9682746302995444
0.998719800163928,0.9682743901977553
0.9987119940673667,0.9682741500923319
0.9987119940673667,0.9682814782299385
0.9987119940673667,0.9682888064784682
0.9987041879708052,0.9682885664767008
0.9986963818742438,0.9682883264713006
0.9986963818742438,0.968295654938052
0.9986885757776823,0.968295414982668
0.998680769681121,0.9682951750236518
0.9986729635845596,0.9682949350610033
0.9986651574879981,0.9682946950947223
0.9986651574879981,0.9683020238870135
0.9986573513914367,0.9683017839707541
0.9986573513914367,0.9683091129276415
0.9986573513914367,0.9683164419954737
0.9986573513914367,0.9683237711742533
0.9986573513914367,0.9683311004639826
0.9986495452948753,0.9683308607587272
0.9986417391983139,0.9683306210498429
0.9986339331017524,0.9683303813373298
0.998626127005191,0.9683301416211879
0.9986183209086297,0.968329901901417
0.9986105148120682,0.968329662178017
0.9986105148120682,0.9683369919006888
0.9986027087155068,0.9683367522273274
0.9986027087155068,0.9683440821146335
0.9986027087155068,0.9683514121129084
0.9985949026189453,0.9683511725432608
0.998587096522384,0.968350932969986
0.9985792904258226,0.9683506933930842
0.9985714843292611,0.9683504538125554
0.9985714843292611,0.9683577841365005
0.9985636782326998,0.9683575446060212
0.9985558721361383,0.9683573050719152
0.9985480660395769,0.9683570655341827
0.9985480660395769,0.9683643961301458
0.9985480660395769,0.9683717268370969
0.9985402599430155,0.9683714874031008
0.9985324538464541,0.9683712479654794
0.9985246477498927,0.9683710085242327
0.9985168416533312,0.9683707690793607
0.9985168416533312,0.9683781001120432
0.9985168416533312,0.9683854312557252
0.9985090355567698,0.9683851919146037
0.9985012294602085,0.9683849525698582
0.9985012294602085,0.9683922839319242
0.998493423363647,0.9683920446372467
0.9984856172670856,0.9683918053389459
0.9984778111705241,0.9683915660370216
0.9984778111705241,0.9683988976711789
0.9984778111705241,0.9684062294163518
0.9984700050739628,0.9684059902181977
0.9984621989774014,0.9684057510164218
0.9984543928808399,0.9684055118110236
0.9984465867842786,0.9684052726020034
0.9984465867842786,0.9684126046729963
0.9984387806877171,0.9684123655140562
0.9984387806877171,0.9684196977497804
0.9984309745911557,0.9684194586409237
0.9984231684945942,0.9684192195284462
0.9984231684945942,0.9684265519826156
0.9984153623980329,0.9684263129202253
0.9984075563014715,0.9684260738542148
0.99839975020491,0.9684258347845839
0.99839975020491,0.9684331675109223
0.99839975020491,0.9684405003483054
0.99839975020491,0.9684478332967358
0.99839975020491,0.9684551663562159
0.99839975020491,0.9684624995267482
0.9983919441083486,0.9684622607220742
0.9983841380117872,0.9684620219137836
0.9983841380117872,0.9684693553028123
0.9983841380117872,0.9684766888029017
0.9983763319152258,0.9684764500984401
0.9983685258186644,0.9684762113903634
0.9983607197221029,0.9684759726786715
0.9983529136255416,0.9684757339633643
0.9983451075289801,0.9684754952444418
0.9983373014324187,0.9684752565219038
0.9983294953358574,0.9684750177957502
0.9983216892392959,0.9684747790659811
0.9983216892392959,0.9684821131069579
0.9983138831427345,0.9684818744273046
0.998306077046173,0.9684816357440363
0.9982982709496117,0.9684813970571531
0.9982904648530503,0.9684811583666546
0.9982826587564888,0.9684809196725408
0.9982748526599274,0.9684806809748118
0.998267046563366,0.9684804422734674
0.9982592404668046,0.9684802035685075
0.9982514343702431,0.968479964859932
0.9982514343702431,0.9684872994956151
0.9982514343702431,0.9684946342423945
0.9982436282736817,0.9684943956376856
0.9982358221771204,0.9684941570293626
0.9982280160805589,0.9684939184174253
0.9982280160805589,0.9685012534365367
0.9982202099839975,0.9685010148747312
0.998212403887436,0.968500776309312
0.9982045977908747,0.968500537740279
0.9981967916943133,0.9685002991676324
0.9981967916943133,0.9685076345128454
0.9981889855977518,0.9685073959903356
0.9981811795011905,0.9685071574642127
0.998173373404629,0.9685069189344765
0.9981655673080676,0.9685066804011271
0.9981577612115062,0.9685064418641641
0.9981577612115062,0.9685137775892627
0.9981577612115062,0.9685211134254876
0.9981499551149448,0.9685208749924257
0.9981421490183834,0.9685206365557516
0.9981343429218219,0.9685203981154656
0.9981265368252605,0.9685201596715673
0.9981187307286992,0.968519921224057
0.9981187307286992,0.968527257440217
0.9981109246321377,0.9685270190428578
0.9981109246321377,0.9685343554239226
0.9981031185355763,0.968534117076718
0.9980953124390148,0.9685338787259024
0.9980875063424535,0.9685336403714757
0.998079700245892,0.9685334020134381
0.998079700245892,0.9685407387207223
0.9980718941493306,0.9685405004128443
0.9980640880527692,0.9685402621013559
0.9980562819562078,0.968540023786257
0.9980484758596464,0.9685397854675474
0.9980406697630849,0.9685395471452272
0.9980328636665236,0.9685393088192961
0.9980250575699622,0.9685390704897542
0.9980250575699622,0.9685464076846156
0.9980172514734007,0.9685461694052407
0.9980094453768393,0.9685459311222557
0.9980016392802779,0.9685456928356604
0.9979938331837165,0.9685454545454546
0.9979938331837165,0.9685527920666066
0.9979860270871551,0.9685525538265731
0.9979782209905936,0.9685523155829299
0.9979704148940323,0.9685520773356768
0.9979626087974708,0.9685518390848138
0.9979548027009094,0.9685516008303408
0.997946996604348,0.9685513625722576
0.9979391905077866,0.9685511243105642
0.9979313844112252,0.9685508860452606
0.9979235783146637,0.9685506477763467
0.9979157722181023,0.9685504095038223
0.9979157722181023,0.968557747674031
0.9979079661215409,0.9685575094516884
0.9979079661215409,0.9685648477868865
0.9979001600249795,0.9685646096147289
0.9978923539284181,0.9685643714389623
0.9978845478318566,0.9685641332595865
0.9978845478318566,0.9685714718673758
0.9978767417352953,0.9685712337381895
0.9978689356387338,0.9685709956053947
0.9978611295421724,0.9685707574689912
0.9978611295421724,0.9685780963493915
0.9978611295421724,0.9685854353410064
0.9978533234456111,0.9685851973086016
0.9978455173490496,0.9685849592725895
0.9978377112524882,0.9685847212329701
0.9978299051559267,0.9685844831897433
0.9978220990593654,0.9685842451429091
0.997814292962804,0.9685840070924673
0.9978064868662425,0.9685837690384178
0.9978064868662425,0.9685911085179095
0.9977986807696811,0.968590870514064
0.9977908746731197,0.9685906325066115
0.9977830685765583,0.9685903944955518
0.9977752624799969,0.9685901564808851
0.9977752624799969,0.9685974962868661
0.9977674563834354,0.9685972583224085
0.9977674563834354,0.9686045982934481
0.9977596502868741,0.9686043603792029
0.9977596502868741,0.9686117005153076
0.9977518441903126,0.9686114626512781
0.9977518441903126,0.9686188029524546
