fpr,tpr
0.0,0.0
2.7251149317222455e-06,0.0
1.0900459726888982e-05,0.0
1.0900459726888982e-05,0.00016225864027259452
1.6350689590333472e-05,0.00016225864027259452
1.6350689590333472e-05,0.00032451728054518905
1.907580452205572e-05,0.00032451728054518905
1.907580452205572e-05,0.0004326897073935854
2.4526034385500207e-05,0.0004326897073935854
2.4526034385500207e-05,0.0006490345610903781
3.542649411238919e-05,0.0006490345610903781
3.542649411238919e-05,0.0007031207745145763
3.815160904411144e-05,0.0007031207745145763
3.815160904411144e-05,0.0009735518416355671
4.087672397583368e-05,0.0009735518416355671
4.087672397583368e-05,0.0014062415490291526
4.360183890755593e-05,0.0014062415490291526
4.360183890755593e-05,0.0014603277624533507
4.6326953839278174e-05,0.0014603277624533507
4.6326953839278174e-05,0.0017848450429985396
4.9052068771000414e-05,0.0017848450429985396
4.9052068771000414e-05,0.0019471036832711343
5.4502298634444906e-05,0.0019471036832711343
5.4502298634444906e-05,0.002217534750392125
5.99525284978894e-05,0.002217534750392125
5.99525284978894e-05,0.0022716209638163234
6.540275836133389e-05,0.0022716209638163234
6.540275836133389e-05,0.0024879658175131158
7.085298822477838e-05,0.0024879658175131158
7.085298822477838e-05,0.0027583968846341066
7.357810315650063e-05,0.0027583968846341066
7.357810315650063e-05,0.003082914165179296
7.630321808822287e-05,0.003082914165179296
7.630321808822287e-05,0.0032451728054518902
7.902833301994512e-05,0.0032451728054518902
7.902833301994512e-05,0.003353345232300287
8.175344795166737e-05,0.003353345232300287
8.175344795166737e-05,0.0036237762994212777
8.447856288338961e-05,0.0036237762994212777
8.447856288338961e-05,0.003731948726269674
8.720367781511186e-05,0.003731948726269674
8.720367781511186e-05,0.0038942073665422685
8.99287927468341e-05,0.0038942073665422685
8.99287927468341e-05,0.004651414354481043
9.265390767855635e-05,0.004651414354481043
9.265390767855635e-05,0.004705500567905241
9.810413754200083e-05,0.004705500567905241
9.810413754200083e-05,0.004813672994753638
0.00010355436740544532,0.004813672994753638
0.00010355436740544532,0.004867759208177835
0.00010627948233716757,0.004867759208177835
0.00010627948233716757,0.0049759316350262315
0.0001144548271323343,0.0049759316350262315
0.0001144548271323343,0.00503001784845043
0.0001199050569957788,0.00503001784845043
0.0001199050569957788,0.0050841040618746286
0.00012808040179094555,0.0050841040618746286
0.00012808040179094555,0.006057655903510195
0.00013080551672266778,0.006057655903510195
0.00013080551672266778,0.0061117421169343935
0.00013353063165439,0.0061117421169343935
0.00013353063165439,0.006165828330358592
0.00013625574658611227,0.006165828330358592
0.00013625574658611227,0.00621991454378279
0.00015260643617644575,0.00621991454378279
0.00015260643617644575,0.006382173184055384
0.00015533155110816798,0.006382173184055384
0.00015533155110816798,0.006598518037752177
0.00015805666603989024,0.006598518037752177
0.00015805666603989024,0.007085293958569961
0.00016623201083505696,0.007085293958569961
0.00016623201083505696,0.007139380171994158
0.00017440735563022371,0.007139380171994158
0.00017440735563022371,0.007301638812266753
0.00017713247056194595,0.007301638812266753
0.00017713247056194595,0.007409811239115149
0.00018258270042539044,0.007409811239115149
0.00018258270042539044,0.007463897452539348
0.0001853078153571127,0.007463897452539348
0.0001853078153571127,0.007517983665963546
0.0001907580452205572,0.007517983665963546
0.0001907580452205572,0.007572069879387744
0.00019348316015227942,0.007572069879387744
0.00019348316015227942,0.007896587159932933
0.00019893339001572391,0.007896587159932933
0.00019893339001572391,0.007950673373357132
0.0002043836198791684,0.007950673373357132
0.0002043836198791684,0.008167018227053924
0.00020710873481089064,0.008167018227053924
0.00020710873481089064,0.008545621721023312
0.0002098338497426129,0.008545621721023312
0.0002098338497426129,0.008707880361295906
0.00021255896467433513,0.008707880361295906
0.00021255896467433513,0.008924225214992698
0.00021800919453777962,0.008924225214992698
0.00021800919453777962,0.009248742495537888
0.00022073430946950188,0.009248742495537888
0.00022073430946950188,0.00946508734923468
0.00022345942440122411,0.00946508734923468
0.00022345942440122411,0.009519173562658878
0.0002343598841281131,0.009519173562658878
0.0002343598841281131,0.009627345989507275
0.00023708499905983536,0.009627345989507275
0.00023708499905983536,0.009951863270052463
0.0002452603438550021,0.009951863270052463
0.0002452603438550021,0.010168208123749257
0.0002507105737184466,0.010168208123749257
0.0002507105737184466,0.01038455297744605
0.0002588859185136133,0.01038455297744605
0.0002588859185136133,0.010546811617718643
0.00026161103344533556,0.010546811617718643
0.00026161103344533556,0.010600897831142842
0.00026706126330878,0.010600897831142842
0.00026706126330878,0.011033587538536426
0.00027251149317222454,0.011033587538536426
0.00027251149317222454,0.011087673751960625
0.0002752366081039468,0.011087673751960625
0.0002752366081039468,0.011195846178809022
0.000277961723035669,0.011195846178809022
0.000277961723035669,0.011736708313051004
0.00028068683796739127,0.011736708313051004
0.00028068683796739127,0.011790794526475202
0.000288862182762558,0.011790794526475202
0.000288862182762558,0.011844880739899399
0.0002943124126260025,0.011844880739899399
0.0002943124126260025,0.012548001514413976
0.00029703752755772477,0.012548001514413976
0.00029703752755772477,0.012602087727838175
0.000299762642489447,0.012602087727838175
0.000299762642489447,0.01271026015468657
0.00030248775742116923,0.01271026015468657
0.00030248775742116923,0.012764346368110769
0.0003052128723528915,0.012764346368110769
0.0003052128723528915,0.012872518794959166
0.00031883844701150274,0.012872518794959166
0.00031883844701150274,0.012926605008383362
0.00032156356194322494,0.012926605008383362
0.00032156356194322494,0.012980691221807561
0.0003351891366018362,0.012980691221807561
0.0003351891366018362,0.013088863648655958
0.00034063936646528065,0.013088863648655958
0.00034063936646528065,0.013413380929201147
0.00034608959632872517,0.013413380929201147
0.00034608959632872517,0.013521553356049543
0.00034881471126044743,0.013521553356049543
0.00034881471126044743,0.013791984423170534
0.0003542649411238919,0.013791984423170534
0.0003542649411238919,0.01390015685001893
0.00035699005605561415,0.01390015685001893
0.00035699005605561415,0.013954243063443129
0.0003597151709873364,0.013954243063443129
0.0003597151709873364,0.014008329276867326
0.0003624402859190586,0.014008329276867326
0.0003624402859190586,0.014170587917139921
0.00036789051578250314,0.014170587917139921
0.00036789051578250314,0.014332846557412515
0.0003706156307142254,0.014332846557412515
0.0003706156307142254,0.014386932770836714
0.0003787909755093921,0.014386932770836714
0.0003787909755093921,0.014873708691654497
0.0003815160904411144,0.014873708691654497
0.0003815160904411144,0.015035967331927092
0.0003842412053728366,0.015035967331927092
0.0003842412053728366,0.01509005354535129
0.00038696632030455884,0.01509005354535129
0.00038696632030455884,0.015144139758775488
0.0003896914352362811,0.015144139758775488
0.0003896914352362811,0.015306398399048083
0.00039514166509972557,0.015306398399048083
0.00039514166509972557,0.015576829466169074
0.00039786678003144783,0.015576829466169074
0.00039786678003144783,0.01568500189301747
0.0004033170098948923,0.01568500189301747
0.0004033170098948923,0.015793174319865867
0.00040604212482661455,0.015793174319865867
0.00040604212482661455,0.016442208880956245
0.0004087672397583368,0.016442208880956245
0.0004087672397583368,0.016550381307804642
0.0004142174696217813,0.016550381307804642
0.0004142174696217813,0.016766726161501433
0.0004305681592121148,0.016766726161501433
0.0004305681592121148,0.017091243442046624
0.00043329327414383704,0.017091243442046624
0.00043329327414383704,0.01714532965547082
0.00043601838907555924,0.01714532965547082
0.00043601838907555924,0.01746984693601601
0.0004387435040072815,0.01746984693601601
0.0004387435040072815,0.017632105576288606
0.00044146861893900376,0.017632105576288606
0.00044146861893900376,0.017686191789712803
0.000444193733870726,0.017686191789712803
0.000444193733870726,0.017740278003137
0.00044691884880244823,0.017740278003137
0.00044691884880244823,0.0177943642165612
0.0004496439637341705,0.0177943642165612
0.0004496439637341705,0.017956622856833793
0.00045236907866589275,0.017956622856833793
0.00045236907866589275,0.018172967710530587
0.0004687197682562262,0.018172967710530587
0.0004687197682562262,0.01828114013737898
0.00047144488318794846,0.01828114013737898
0.00047144488318794846,0.01833522635080318
0.0004741699981196707,0.01833522635080318
0.0004741699981196707,0.018497484991075775
0.0004768951130513929,0.018497484991075775
0.0004768951130513929,0.018605657417924172
0.0004796202279831152,0.018605657417924172
0.0004796202279831152,0.01865974363134837
0.0004850704578465597,0.01865974363134837
0.0004850704578465597,0.018767916058196766
0.0005068713773003377,0.018767916058196766
0.0005068713773003377,0.018876088485045163
0.0005095964922320599,0.018876088485045163
0.0005095964922320599,0.01898426091189356
0.0005123216071637822,0.01898426091189356
0.0005123216071637822,0.019146519552166154
0.0005150467220955044,0.019146519552166154
0.0005150467220955044,0.01925469197901455
0.0005177718370272266,0.01925469197901455
0.0005177718370272266,0.019308778192438748
0.0005204969519589489,0.019308778192438748
0.0005204969519589489,0.01952512304613554
0.0005232220668906711,0.01952512304613554
0.0005232220668906711,0.019633295472983935
0.0005259471818223933,0.019633295472983935
0.0005259471818223933,0.019741467899832332
0.0005286722967541156,0.019741467899832332
0.0005286722967541156,0.019957812753529126
0.0005313974116858378,0.019957812753529126
0.0005313974116858378,0.020011898966953323
0.0005477481012761713,0.020011898966953323
0.0005477481012761713,0.020174157607225917
0.0005531983311396158,0.020174157607225917
0.0005531983311396158,0.020228243820650117
0.000555923446071338,0.020228243820650117
0.000555923446071338,0.020282330034074314
0.0005586485610030603,0.020282330034074314
0.0005586485610030603,0.020336416247498514
0.0005613736759347825,0.020336416247498514
0.0005613736759347825,0.020444588674346908
0.0005640987908665048,0.020444588674346908
0.0005640987908665048,0.020498674887771108
0.000566823905798227,0.020498674887771108
0.000566823905798227,0.020552761101195305
0.0005695490207299493,0.020552761101195305
0.0005695490207299493,0.0207150197414679
0.0005722741356616716,0.0207150197414679
0.0005722741356616716,0.020877278381740496
0.0005749992505933938,0.020877278381740496
0.0005749992505933938,0.020931364595164693
0.000577724365525116,0.020931364595164693
0.000577724365525116,0.02098545080858889
0.0005804494804568383,0.02098545080858889
0.0005804494804568383,0.02103953702201309
0.0005831745953885605,0.02103953702201309
0.0005831745953885605,0.02130996808913408
0.0005858997103202827,0.02130996808913408
0.0005858997103202827,0.021364054302558277
0.000588624825252005,0.021364054302558277
0.000588624825252005,0.021418140515982478
0.0005913499401837272,0.021418140515982478
0.0005913499401837272,0.02158039915625507
0.0006049755148423385,0.02158039915625507
0.0006049755148423385,0.021796744009951862
0.0006077006297740607,0.021796744009951862
0.0006077006297740607,0.022067175077072853
0.000610425744705783,0.022067175077072853
0.000610425744705783,0.02217534750392125
